team_id	team_name	number	name_ja	name_en	height_cm	player_id	url
701	琉球ゴールデンキングス	47	平良 彰吾	Shogo Taira	170	30459	https://www.bleague.jp/roster_detail/?PlayerID=30459
701	琉球ゴールデンキングス	53	アレックス・カーク	Alex Kirk	211	12582	https://www.bleague.jp/roster_detail/?PlayerID=12582
701	琉球ゴールデンキングス	77	佐取 龍之介	Ryunosuke Satori	187	55000567	https://www.bleague.jp/roster_detail/?PlayerID=55000567
702	レバンガ北海道	1	関野 剛平	Kohei Sekino	183	10850	https://www.bleague.jp/roster_detail/?PlayerID=10850
702	レバンガ北海道	2	ドワイト・ラモス	Dwight Ramos	193	51000102	https://www.bleague.jp/roster_detail/?PlayerID=51000102
702	レバンガ北海道	5	ケビン・ジョーンズ	Kevin Jones	203	20017	https://www.bleague.jp/roster_detail/?PlayerID=20017
702	レバンガ北海道	6	菊地 広人	Hiroto Kikuchi	178	51000350	https://www.bleague.jp/roster_detail/?PlayerID=51000350
702	レバンガ北海道	8	木林 優	Yu Kibayashi	200	51000349	https://www.bleague.jp/roster_detail/?PlayerID=51000349
702	レバンガ北海道	12	市場 脩斗	Shuto Ichiba	187	51000446	https://www.bleague.jp/roster_detail/?PlayerID=51000446
702	レバンガ北海道	14	星野 京介	Kyosuke Hoshino	184	51000108	https://www.bleague.jp/roster_detail/?PlayerID=51000108
702	レバンガ北海道	15	島谷 怜	Ren Shimatani	175	51000234	https://www.bleague.jp/roster_detail/?PlayerID=51000234
702	レバンガ北海道	18	内藤 耀悠	Teruchika Naito	191	51000202	https://www.bleague.jp/roster_detail/?PlayerID=51000202
702	レバンガ北海道	19	安藤 煌太朗	Kotaro Ando	182	55000966	https://www.bleague.jp/roster_detail/?PlayerID=55000966
702	レバンガ北海道	20	ジョーダン・ナタイ	Jordan Ngatai	196	52433	https://www.bleague.jp/roster_detail/?PlayerID=52433
702	レバンガ北海道	21	ジョン・ハーラー	John Harrar	205	51000296	https://www.bleague.jp/roster_detail/?PlayerID=51000296
702	レバンガ北海道	22	ジャリル・オカフォー	Jahlil Okafor	211	51000514	https://www.bleague.jp/roster_detail/?PlayerID=51000514
702	レバンガ北海道	30	富永 啓生	Keisei Tominaga	188	19755	https://www.bleague.jp/roster_detail/?PlayerID=19755
702	レバンガ北海道	34	盛實 海翔	Kaito Morizane	187	19998	https://www.bleague.jp/roster_detail/?PlayerID=19998
702	レバンガ北海道	40	西村 優真	Yuma Nishimura	182	55000589	https://www.bleague.jp/roster_detail/?PlayerID=55000589
703	宇都宮ブレックス	6	比江島 慎	Makoto Hiejima	191	8589	https://www.bleague.jp/roster_detail/?PlayerID=8589
703	宇都宮ブレックス	7	小川 敦也	Atsuya Ogawa	190	51000228	https://www.bleague.jp/roster_detail/?PlayerID=51000228
703	宇都宮ブレックス	9	遠藤 祐亮	Yusuke Endo	186	8497	https://www.bleague.jp/roster_detail/?PlayerID=8497
703	宇都宮ブレックス	10	竹内 公輔	Kosuke Takeuchi	206	8726	https://www.bleague.jp/roster_detail/?PlayerID=8726
703	宇都宮ブレックス	11	青木 ブレイク	Blake Aoki	205	10885	https://www.bleague.jp/roster_detail/?PlayerID=10885
703	宇都宮ブレックス	12	高島 紳司	Shinji Takashima	191	5100000036	https://www.bleague.jp/roster_detail/?PlayerID=5100000036
703	宇都宮ブレックス	13	渡邉 裕規	Hironori Watanabe	180	8499	https://www.bleague.jp/roster_detail/?PlayerID=8499
703	宇都宮ブレックス	17	星川 開聖	Kaisei Hoshikawa	194	51000461	https://www.bleague.jp/roster_detail/?PlayerID=51000461
703	宇都宮ブレックス	18	鵤 誠司	Seiji Ikaruga	185	8529	https://www.bleague.jp/roster_detail/?PlayerID=8529
703	宇都宮ブレックス	21	松本 秦	Shin Matsumoto	191	51000562	https://www.bleague.jp/roster_detail/?PlayerID=51000562
703	宇都宮ブレックス	25	D.J・ニュービル	D.J.Newbill	193	33085	https://www.bleague.jp/roster_detail/?PlayerID=33085
703	宇都宮ブレックス	33	ギャビン・エドワーズ	Gavin Edwards	206	8593	https://www.bleague.jp/roster_detail/?PlayerID=8593
703	宇都宮ブレックス	34	グラント・ジェレット	Grant Jerrett	208	18430	https://www.bleague.jp/roster_detail/?PlayerID=18430
703	宇都宮ブレックス	42	アイザック・フォトゥ	Isaac Fotu	203	5100000081	https://www.bleague.jp/roster_detail/?PlayerID=5100000081
703	宇都宮ブレックス	0	田臥 勇太	Yuta Tabuse	173	8650	https://www.bleague.jp/roster_detail/?PlayerID=8650
704	千葉ジェッツ	1	渡邊 雄太	Yuta Watanabe	206	51000428	https://www.bleague.jp/roster_detail/?PlayerID=51000428
704	千葉ジェッツ	2	富樫 勇樹	Yuki Togashi	167	9055	https://www.bleague.jp/roster_detail/?PlayerID=9055
704	千葉ジェッツ	4	田代 直希	Naoki Tashiro	188	8656	https://www.bleague.jp/roster_detail/?PlayerID=8656
704	千葉ジェッツ	5	瀬川 琉久	Riku Segawa	185	51000467	https://www.bleague.jp/roster_detail/?PlayerID=51000467
704	千葉ジェッツ	6	菅野 ブルース	Bruce Kanno	200	51000431	https://www.bleague.jp/roster_detail/?PlayerID=51000431
704	千葉ジェッツ	7	マイケル・オウ	Michael Ou	208	51000429	https://www.bleague.jp/roster_detail/?PlayerID=51000429
704	千葉ジェッツ	8	ナシール・リトル	Nassir Little	199	51000517	https://www.bleague.jp/roster_detail/?PlayerID=51000517
704	千葉ジェッツ	9	二上 耀	Hikaru Futagami	190	51000112	https://www.bleague.jp/roster_detail/?PlayerID=51000112
704	千葉ジェッツ	10	ディー・ジェイ・ホグ	D.J.Hogg	207	51000430	https://www.bleague.jp/roster_detail/?PlayerID=51000430
704	千葉ジェッツ	11	西村 文男	Fumio Nishimura	177	8580	https://www.bleague.jp/roster_detail/?PlayerID=8580
704	千葉ジェッツ	12	金近 廉	Ren Kanechika	197	51000267	https://www.bleague.jp/roster_detail/?PlayerID=51000267
704	千葉ジェッツ	13	深水 虎太郎	Kotaro Fukami	187	51000564	https://www.bleague.jp/roster_detail/?PlayerID=51000564
704	千葉ジェッツ	25	荒尾 岳	Gaku Arao	198	8582	https://www.bleague.jp/roster_detail/?PlayerID=8582
704	千葉ジェッツ	31	原 修太	Shuta Hara	187	8584	https://www.bleague.jp/roster_detail/?PlayerID=8584
704	千葉ジェッツ	33	ジョン・ムーニー	John Mooney	206	5100000054	https://www.bleague.jp/roster_detail/?PlayerID=5100000054
704	千葉ジェッツ	34	ジェフ・ギブス	Jeff Gibbs	188	8835	https://www.bleague.jp/roster_detail/?PlayerID=8835
704	千葉ジェッツ	42	クエンティン・ミロラ・ブラウン	Quentin Millora-Brown	208	51000576	https://www.bleague.jp/roster_detail/?PlayerID=51000576
704	千葉ジェッツ	44	加藤 ダニエル	Daniel Kato	204	51000518	https://www.bleague.jp/roster_detail/?PlayerID=51000518
706	アルバルク東京	2	大倉 颯太	Sota Okura	185	30351	https://www.bleague.jp/roster_detail/?PlayerID=30351
706	アルバルク東京	3	テーブス 海	Kai Toews	188	30438	https://www.bleague.jp/roster_detail/?PlayerID=30438
706	アルバルク東京	5	中村 浩陸	Hiromu Nakamura	177	30349	https://www.bleague.jp/roster_detail/?PlayerID=30349
706	アルバルク東京	9	安藤 周人	Shuto Ando	190	10815	https://www.bleague.jp/roster_detail/?PlayerID=10815
706	アルバルク東京	10	ザック・バランスキー	Zack Baranski	193	9031	https://www.bleague.jp/roster_detail/?PlayerID=9031
706	アルバルク東京	11	セバスチャン・サイズ	Sebastian Saiz	205	26921	https://www.bleague.jp/roster_detail/?PlayerID=26921
706	アルバルク東京	13	菊地 祥平	Shohei Kikuchi	191	9032	https://www.bleague.jp/roster_detail/?PlayerID=9032
706	アルバルク東京	17	マーカス・フォスター	Marcus Foster	191	51000509	https://www.bleague.jp/roster_detail/?PlayerID=51000509
706	アルバルク東京	21	平岩 玄	Gen Hiraiwa	200	15838	https://www.bleague.jp/roster_detail/?PlayerID=15838
706	アルバルク東京	22	ライアン・ロシター	Ryan Rossiter	206	8649	https://www.bleague.jp/roster_detail/?PlayerID=8649
706	アルバルク東京	25	福澤 晃平	Kohei Fukuzawa	177	9044	https://www.bleague.jp/roster_detail/?PlayerID=9044
706	アルバルク東京	60	チェイス・フィーラー	Chase Fieler	203	5100000079	https://www.bleague.jp/roster_detail/?PlayerID=5100000079
706	アルバルク東京	75	小酒部 泰暉	Taiki Osakabe	187	30348	https://www.bleague.jp/roster_detail/?PlayerID=30348
706	アルバルク東京	0	ブランドン・デイヴィス	Brandon Davies	208	51000490	https://www.bleague.jp/roster_detail/?PlayerID=51000490
708	青森ワッツ	1	ラシャード・ケリー	Rashard Kelly	203	51000405	https://www.bleague.jp/roster_detail/?PlayerID=51000405
708	青森ワッツ	2	鍋田 憲伸	Kenshin Nabeta	182	51000571	https://www.bleague.jp/roster_detail/?PlayerID=51000571
708	青森ワッツ	3	ティム・ダルガー	Tim Dalger	201	51000492	https://www.bleague.jp/roster_detail/?PlayerID=51000492
708	青森ワッツ	7	ワン ウェイジャ	Weijia Wang	198	5100000041	https://www.bleague.jp/roster_detail/?PlayerID=5100000041
708	青森ワッツ	11	岡部 雅大	Masahiro Okabe	184	51000388	https://www.bleague.jp/roster_detail/?PlayerID=51000388
708	青森ワッツ	17	浅井 修伍	Shugo Asai	198	51000235	https://www.bleague.jp/roster_detail/?PlayerID=51000235
708	青森ワッツ	20	山田 哲汰	Tetta Yamada	188	51000572	https://www.bleague.jp/roster_detail/?PlayerID=51000572
708	青森ワッツ	22	マックス・ヒサタケ	Max Hisatake	203	51000100	https://www.bleague.jp/roster_detail/?PlayerID=51000100
708	青森ワッツ	24	鍵冨 太雅	Taiga Kagitomi	195	51000167	https://www.bleague.jp/roster_detail/?PlayerID=51000167
708	青森ワッツ	25	ミサカボ ベニ	Beni Misakabo	190	42555	https://www.bleague.jp/roster_detail/?PlayerID=42555
708	青森ワッツ	55	大髙 祐哉	Yuya Otaka	175	51000381	https://www.bleague.jp/roster_detail/?PlayerID=51000381
708	青森ワッツ	56	小室 昂大	Takahiro Komuro	190	51000109	https://www.bleague.jp/roster_detail/?PlayerID=51000109
708	青森ワッツ	75	神里 和	Nagomu Kamizato	170	15855	https://www.bleague.jp/roster_detail/?PlayerID=15855
708	青森ワッツ	91	寺嶋 恭之介	Kyonosuke Terashima	179	32985	https://www.bleague.jp/roster_detail/?PlayerID=32985
709	岩手ビッグブルズ	1	後藤 翔平	Shohei Goto	180	9264	https://www.bleague.jp/roster_detail/?PlayerID=9264
709	岩手ビッグブルズ	2	石川 晴道	Harumichi Ishikawa	170	39533	https://www.bleague.jp/roster_detail/?PlayerID=39533
709	岩手ビッグブルズ	4	ノア・ガーリー	Noah Gurley	203	51000534	https://www.bleague.jp/roster_detail/?PlayerID=51000534
709	岩手ビッグブルズ	6	山際 爽吾	Sogo Yamagiwa	180	49493	https://www.bleague.jp/roster_detail/?PlayerID=49493
709	岩手ビッグブルズ	7	中野 友都	Yuto Nakano	185	51000223	https://www.bleague.jp/roster_detail/?PlayerID=51000223
709	岩手ビッグブルズ	8	山崎 凜	Rin Yamazaki	194	51000190	https://www.bleague.jp/roster_detail/?PlayerID=51000190
709	岩手ビッグブルズ	10	仁平 拓海	Takumi Nihira	191	10881	https://www.bleague.jp/roster_detail/?PlayerID=10881
709	岩手ビッグブルズ	15	マルコ・テヒチ	Marko Tejic	211	51000535	https://www.bleague.jp/roster_detail/?PlayerID=51000535
709	岩手ビッグブルズ	18	佐伯 崚介	Ryosuke Saeki	185	51000594	https://www.bleague.jp/roster_detail/?PlayerID=51000594
709	岩手ビッグブルズ	22	門馬 圭二郎	Keijiro Monma	185	10877	https://www.bleague.jp/roster_detail/?PlayerID=10877
709	岩手ビッグブルズ	30	平良 宗龍	Shutatsu Taira	182	55000079	https://www.bleague.jp/roster_detail/?PlayerID=55000079
709	岩手ビッグブルズ	31	吉田 龍空	Riku Yoshida	192	51000565	https://www.bleague.jp/roster_detail/?PlayerID=51000565
709	岩手ビッグブルズ	32	臼井 弘樹	Hiroki Usui	193	18170	https://www.bleague.jp/roster_detail/?PlayerID=18170
709	岩手ビッグブルズ	61	クレイ・マウンス	Clay Mounce	201	46257	https://www.bleague.jp/roster_detail/?PlayerID=46257
709	岩手ビッグブルズ	0	関屋 心	Kokoro Sekiya	180	51000330	https://www.bleague.jp/roster_detail/?PlayerID=51000330
710	山形ワイヴァンズ	2	シャキール・ドアソン	Shaquille Doorson	213	51000538	https://www.bleague.jp/roster_detail/?PlayerID=51000538
710	山形ワイヴァンズ	3	ジェームズ・ベル	James Bell	196	51000172	https://www.bleague.jp/roster_detail/?PlayerID=51000172
710	山形ワイヴァンズ	5	石川 裕大	Yudai Ishikawa	176	51000425	https://www.bleague.jp/roster_detail/?PlayerID=51000425
710	山形ワイヴァンズ	6	佐藤 巧	Takumi Sato	195	51000383	https://www.bleague.jp/roster_detail/?PlayerID=51000383
710	山形ワイヴァンズ	7	中田 嵩基	Shuki Nakata	174	51000246	https://www.bleague.jp/roster_detail/?PlayerID=51000246
710	山形ワイヴァンズ	8	村上 慎也	Shinya Murakami	173	8674	https://www.bleague.jp/roster_detail/?PlayerID=8674
710	山形ワイヴァンズ	10	陳岡 燈生	Toi Jingaoka	185	51000373	https://www.bleague.jp/roster_detail/?PlayerID=51000373
710	山形ワイヴァンズ	11	白戸 大聖	Taisei Shirato	183	15832	https://www.bleague.jp/roster_detail/?PlayerID=15832
710	山形ワイヴァンズ	13	阿部 龍星	Ryusei Abe	183	51000097	https://www.bleague.jp/roster_detail/?PlayerID=51000097
710	山形ワイヴァンズ	15	村岡 遥斗	Haruto Muraoka	182	55000575	https://www.bleague.jp/roster_detail/?PlayerID=55000575
710	山形ワイヴァンズ	18	川畑 颯太郎	Sotaro Kawabata	180	51000558	https://www.bleague.jp/roster_detail/?PlayerID=51000558
710	山形ワイヴァンズ	24	広瀬 翔一	Shoichi Hirose	201	49519	https://www.bleague.jp/roster_detail/?PlayerID=49519
710	山形ワイヴァンズ	32	イ・ジョンヒョン	Jonghyun Lee	206	51000555	https://www.bleague.jp/roster_detail/?PlayerID=51000555
710	山形ワイヴァンズ	37	吉田 健太郎	Kentaro Yoshida	173	22393	https://www.bleague.jp/roster_detail/?PlayerID=22393
710	山形ワイヴァンズ	93	ノア・ウォーターマン	Noah Waterman	211	51000537	https://www.bleague.jp/roster_detail/?PlayerID=51000537
711	福島ファイヤーボンズ	1	中野 司	Tsukasa Nakano	185	20031	https://www.bleague.jp/roster_detail/?PlayerID=20031
711	福島ファイヤーボンズ	2	菅野 陸	Riku Sugeno	178	51000351	https://www.bleague.jp/roster_detail/?PlayerID=51000351
711	福島ファイヤーボンズ	3	大久保 友貴	Yuuki Okubo	173	51000507	https://www.bleague.jp/roster_detail/?PlayerID=51000507
711	福島ファイヤーボンズ	5	ジュフ・伴馬	Diouf Bamba	198	12591	https://www.bleague.jp/roster_detail/?PlayerID=12591
711	福島ファイヤーボンズ	7	渡邊 翔太	Shota Watanabe	181	8552	https://www.bleague.jp/roster_detail/?PlayerID=8552
711	福島ファイヤーボンズ	9	新川 敬大	Keita Shinkawa	187	15824	https://www.bleague.jp/roster_detail/?PlayerID=15824
711	福島ファイヤーボンズ	13	笠井 康平	Kohei Kasai	176	18167	https://www.bleague.jp/roster_detail/?PlayerID=18167
711	福島ファイヤーボンズ	14	小川 翔矢	Shoya Ogawa	184	49607	https://www.bleague.jp/roster_detail/?PlayerID=49607
711	福島ファイヤーボンズ	15	パトリック・ガードナー	Patrick Gardner	213	51000505	https://www.bleague.jp/roster_detail/?PlayerID=51000505
711	福島ファイヤーボンズ	20	ワイリー 光希スカイ	Kokisky Wiley	190	51000275	https://www.bleague.jp/roster_detail/?PlayerID=51000275
711	福島ファイヤーボンズ	24	ジャック・ナンジ	Jack Nunge	212	51000506	https://www.bleague.jp/roster_detail/?PlayerID=51000506
711	福島ファイヤーボンズ	34	ジェフ・ギブス	Jeff Gibbs	188	8835	https://www.bleague.jp/roster_detail/?PlayerID=8835
711	福島ファイヤーボンズ	42	益子 拓己	Takumi Masuko	186	51000233	https://www.bleague.jp/roster_detail/?PlayerID=51000233
711	福島ファイヤーボンズ	44	米山 ジャバ 偉生	Eo JavaYoneyama	190	51000251	https://www.bleague.jp/roster_detail/?PlayerID=51000251
711	福島ファイヤーボンズ	55	ケニー・マニゴールト	Kenny Manigault	196	51000508	https://www.bleague.jp/roster_detail/?PlayerID=51000508
712	茨城ロボッツ	1	小島 元基	Genki Kojima	181	8456	https://www.bleague.jp/roster_detail/?PlayerID=8456
712	茨城ロボッツ	3	長谷川 暢	Noboru Hasegawa	175	15829	https://www.bleague.jp/roster_detail/?PlayerID=15829
712	茨城ロボッツ	7	駒沢 颯	Hayate Komasawa	188	5100000032	https://www.bleague.jp/roster_detail/?PlayerID=5100000032
712	茨城ロボッツ	8	タイラー・クック	Tyler Cook	206	51000489	https://www.bleague.jp/roster_detail/?PlayerID=51000489
712	茨城ロボッツ	9	ヤン ジェミン	Jae-Min Yang	201	33036	https://www.bleague.jp/roster_detail/?PlayerID=33036
712	茨城ロボッツ	10	陳岡 流羽	Ru Jingaoka	188	51000479	https://www.bleague.jp/roster_detail/?PlayerID=51000479
712	茨城ロボッツ	12	赤間 賢人	Kento Akama	189	51000583	https://www.bleague.jp/roster_detail/?PlayerID=51000583
712	茨城ロボッツ	13	中村 功平	Kohei Nakamura	182	18845	https://www.bleague.jp/roster_detail/?PlayerID=18845
712	茨城ロボッツ	14	久岡 幸太郎	Kotaro Hisaoka	182	18478	https://www.bleague.jp/roster_detail/?PlayerID=18478
712	茨城ロボッツ	21	エリック・ジェイコブセン	Eric Jacobsen	208	12634	https://www.bleague.jp/roster_detail/?PlayerID=12634
712	茨城ロボッツ	25	平尾 充庸	Atsunobu Hirao	178	8561	https://www.bleague.jp/roster_detail/?PlayerID=8561
712	茨城ロボッツ	29	鶴巻 啓太	Keita Tsurumaki	190	22405	https://www.bleague.jp/roster_detail/?PlayerID=22405
712	茨城ロボッツ	92	村越 圭佑	Keisuke Murakoshi	195	8557	https://www.bleague.jp/roster_detail/?PlayerID=8557
712	茨城ロボッツ	0	ロバート・フランクス	Robert Franks	201	51000277	https://www.bleague.jp/roster_detail/?PlayerID=51000277
713	群馬クレインサンダーズ	1	コー・フリッピン	Koh Flippin	188	22497	https://www.bleague.jp/roster_detail/?PlayerID=22497
713	群馬クレインサンダーズ	4	トレイ・ジョーンズ	Trey Jones	196	18441	https://www.bleague.jp/roster_detail/?PlayerID=18441
713	群馬クレインサンダーズ	6	中村 拓人	Takuto Nakamura	184	5100000023	https://www.bleague.jp/roster_detail/?PlayerID=5100000023
713	群馬クレインサンダーズ	8	ケリー・ブラックシアー・ジュニア	Kerry Blackshear Jr	208	51000145	https://www.bleague.jp/roster_detail/?PlayerID=51000145
713	群馬クレインサンダーズ	9	辻 直人	Naoto Tsuji	185	8487	https://www.bleague.jp/roster_detail/?PlayerID=8487
713	群馬クレインサンダーズ	12	十返 翔里	Shori Togaeri	192	51000482	https://www.bleague.jp/roster_detail/?PlayerID=51000482
713	群馬クレインサンダーズ	14	佐藤 誠人	Makoto Sato	190	30466	https://www.bleague.jp/roster_detail/?PlayerID=30466
713	群馬クレインサンダーズ	15	エージェー・エドゥ	A.J.Edu	208	51000301	https://www.bleague.jp/roster_detail/?PlayerID=51000301
713	群馬クレインサンダーズ	16	淺野 ケニー	Kenny Asano	198	51000232	https://www.bleague.jp/roster_detail/?PlayerID=51000232
713	群馬クレインサンダーズ	29	細川 一輝	Kazuki Hosokawa	187	30519	https://www.bleague.jp/roster_detail/?PlayerID=30519
713	群馬クレインサンダーズ	30	テレンス・ウッドベリー	Terrance Woodbury	203	10831	https://www.bleague.jp/roster_detail/?PlayerID=10831
713	群馬クレインサンダーズ	32	ヨハネス・ティーマン	Johannes Thiemann	206	51000397	https://www.bleague.jp/roster_detail/?PlayerID=51000397
713	群馬クレインサンダーズ	55	谷口 大智	Daichi Taniguchi	201	8470	https://www.bleague.jp/roster_detail/?PlayerID=8470
713	群馬クレインサンダーズ	0	藤井 祐眞	Yuma Fujii	178	8482	https://www.bleague.jp/roster_detail/?PlayerID=8482
714	横浜エクセレンス	1	トレイ・ボイド	Tray Boyd	193	43445	https://www.bleague.jp/roster_detail/?PlayerID=43445
714	横浜エクセレンス	4	スティーブン・ハート	Stephen Hurt	210	26903	https://www.bleague.jp/roster_detail/?PlayerID=26903
714	横浜エクセレンス	5	ディクソンジュニア タリキ	TarikiDickson JR.	181	51000178	https://www.bleague.jp/roster_detail/?PlayerID=51000178
714	横浜エクセレンス	8	西山 達哉	Tatsuya Nishiyama	172	8547	https://www.bleague.jp/roster_detail/?PlayerID=8547
714	横浜エクセレンス	10	永野 威旺	Io Nagano	178	51000344	https://www.bleague.jp/roster_detail/?PlayerID=51000344
714	横浜エクセレンス	11	木下 大南帆	Hironao Kinoshita	192	49610	https://www.bleague.jp/roster_detail/?PlayerID=49610
714	横浜エクセレンス	13	大橋 大空	Hirotaka Ohashi	165	51000274	https://www.bleague.jp/roster_detail/?PlayerID=51000274
714	横浜エクセレンス	14	カリム・エゼディン	Karim Ezzeddine	206	51000526	https://www.bleague.jp/roster_detail/?PlayerID=51000526
714	横浜エクセレンス	18	クーリバリ セリンムルタラ	Serignemourtalla Coulibaly	188	55000957	https://www.bleague.jp/roster_detail/?PlayerID=55000957
714	横浜エクセレンス	20	ザック・モーア	Zack Moore	198	5100000063	https://www.bleague.jp/roster_detail/?PlayerID=5100000063
714	横浜エクセレンス	21	エライジャ・ウィリアムス	Elyjah Williams	201	46074	https://www.bleague.jp/roster_detail/?PlayerID=46074
714	横浜エクセレンス	33	杉山 裕介	Yusuke Sugiyama	183	51000255	https://www.bleague.jp/roster_detail/?PlayerID=51000255
714	横浜エクセレンス	34	ベンジャミン・ローソン	Benjamin Lawson	216	18442	https://www.bleague.jp/roster_detail/?PlayerID=18442
714	横浜エクセレンス	93	上良 潤起	Junki Uera	187	30444	https://www.bleague.jp/roster_detail/?PlayerID=30444
714	横浜エクセレンス	0	板橋 真平	Shinpei Itabashi	168	5100000038	https://www.bleague.jp/roster_detail/?PlayerID=5100000038
716	信州ブレイブウォリアーズ	3	エリエット・ドンリー	Eliet Donley	198	32984	https://www.bleague.jp/roster_detail/?PlayerID=32984
716	信州ブレイブウォリアーズ	4	小玉 大智	Taichi Kodama	185	51000323	https://www.bleague.jp/roster_detail/?PlayerID=51000323
716	信州ブレイブウォリアーズ	5	土家 大輝	Daiki Tsuchiya	174	5100000017	https://www.bleague.jp/roster_detail/?PlayerID=5100000017
716	信州ブレイブウォリアーズ	7	アンジェロ・チョル	Angelo Chol	206	12642	https://www.bleague.jp/roster_detail/?PlayerID=12642
716	信州ブレイブウォリアーズ	11	小栗 瑛哉	Akitoshi Oguri	175	42539	https://www.bleague.jp/roster_detail/?PlayerID=42539
716	信州ブレイブウォリアーズ	12	栗原 ルイス	Louis Kurihara	188	18428	https://www.bleague.jp/roster_detail/?PlayerID=18428
716	信州ブレイブウォリアーズ	15	アキ・チェンバース	Aki Chambers	191	8448	https://www.bleague.jp/roster_detail/?PlayerID=8448
716	信州ブレイブウォリアーズ	24	マイク・ダウム	Mike Daum	206	51000528	https://www.bleague.jp/roster_detail/?PlayerID=51000528
716	信州ブレイブウォリアーズ	27	東海林 奨	Susumu Tokairin	193	51000239	https://www.bleague.jp/roster_detail/?PlayerID=51000239
716	信州ブレイブウォリアーズ	34	渡邉 飛勇	Hugh Watanabe	207	5100000049	https://www.bleague.jp/roster_detail/?PlayerID=5100000049
716	信州ブレイブウォリアーズ	46	生原 秀将	Shusuke Ikuhara	182	10822	https://www.bleague.jp/roster_detail/?PlayerID=10822
716	信州ブレイブウォリアーズ	50	ウェイン・マーシャル	Wayne Marshall	211	8843	https://www.bleague.jp/roster_detail/?PlayerID=8843
716	信州ブレイブウォリアーズ	51	横山 悠人	Haruto Yokoyama	183	51000549	https://www.bleague.jp/roster_detail/?PlayerID=51000549
716	信州ブレイブウォリアーズ	0	福島 ハリス慈音ウチェ	Harris Jion Uche Fukushima	190	51000548	https://www.bleague.jp/roster_detail/?PlayerID=51000548
717	ファイティングイーグルス名古屋	3	並里 成	Narito Namizato	172	9489	https://www.bleague.jp/roster_detail/?PlayerID=9489
717	ファイティングイーグルス名古屋	5	針間 大知	Daichi Harima	185	51000592	https://www.bleague.jp/roster_detail/?PlayerID=51000592
717	ファイティングイーグルス名古屋	6	須藤 タイレル拓	Tyrell TakuSudo	184	51000502	https://www.bleague.jp/roster_detail/?PlayerID=51000502
717	ファイティングイーグルス名古屋	7	伊藤 治輝	Haruki Ito	196	49518	https://www.bleague.jp/roster_detail/?PlayerID=49518
717	ファイティングイーグルス名古屋	9	宇都宮 陸	Riku Utsunomiya	177	51000124	https://www.bleague.jp/roster_detail/?PlayerID=51000124
717	ファイティングイーグルス名古屋	10	杉本 天昇	Tensho Sugimoto	186	30512	https://www.bleague.jp/roster_detail/?PlayerID=30512
717	ファイティングイーグルス名古屋	11	月岡 熙	Hikaru Tsukioka	174	51000593	https://www.bleague.jp/roster_detail/?PlayerID=51000593
717	ファイティングイーグルス名古屋	12	平松 克樹	Katsuki Hiramatsu	172	51000443	https://www.bleague.jp/roster_detail/?PlayerID=51000443
717	ファイティングイーグルス名古屋	15	マイロ・マーフィー	Mylo Murphy	198	51000501	https://www.bleague.jp/roster_detail/?PlayerID=51000501
717	ファイティングイーグルス名古屋	17	神田 壮一郎	Soichiro Kanda	190	51000380	https://www.bleague.jp/roster_detail/?PlayerID=51000380
717	ファイティングイーグルス名古屋	20	フランシス・ロペス	Francis Lopez	193	51000500	https://www.bleague.jp/roster_detail/?PlayerID=51000500
717	ファイティングイーグルス名古屋	21	笹山 貴哉	Takaya Sasayama	180	8517	https://www.bleague.jp/roster_detail/?PlayerID=8517
717	ファイティングイーグルス名古屋	22	ジェレミー・ジョーンズ	Jeremy Jones	201	5100000056	https://www.bleague.jp/roster_detail/?PlayerID=5100000056
717	ファイティングイーグルス名古屋	23	保岡 龍斗	Ryuto Yasuoka	188	10878	https://www.bleague.jp/roster_detail/?PlayerID=10878
717	ファイティングイーグルス名古屋	54	ショーン・オマラ	Sean O'mara	208	26912	https://www.bleague.jp/roster_detail/?PlayerID=26912
717	ファイティングイーグルス名古屋	0	ジャモルコ・ピケット	Jamorko Pickett	206	51000536	https://www.bleague.jp/roster_detail/?PlayerID=51000536
718	神戸ストークス	2	梅村 帝武	Tim Umemura	188	51000582	https://www.bleague.jp/roster_detail/?PlayerID=51000582
718	神戸ストークス	4	寺園 脩斗	Shuto Terazono	172	18148	https://www.bleague.jp/roster_detail/?PlayerID=18148
718	神戸ストークス	5	アイザック・バッツ	Isaac Butts	208	8591	https://www.bleague.jp/roster_detail/?PlayerID=8591
718	神戸ストークス	8	八村 阿蓮	Allen Hachimura	198	5100000016	https://www.bleague.jp/roster_detail/?PlayerID=5100000016
718	神戸ストークス	9	谷 直樹	Naoki Tani	193	8536	https://www.bleague.jp/roster_detail/?PlayerID=8536
718	神戸ストークス	12	木村 圭吾	Keigo Kimura	188	5100000066	https://www.bleague.jp/roster_detail/?PlayerID=5100000066
718	神戸ストークス	13	道原 紀晃	Noriaki Dohara	178	8538	https://www.bleague.jp/roster_detail/?PlayerID=8538
718	神戸ストークス	23	ヨーリ・チャイルズ	Yoeli Childs	202	51000317	https://www.bleague.jp/roster_detail/?PlayerID=51000317
718	神戸ストークス	24	中島 三千哉	Michiya Nakajima	179	51000547	https://www.bleague.jp/roster_detail/?PlayerID=51000547
718	神戸ストークス	30	金田 龍弥	Ryuya Kaneda	195	5100000031	https://www.bleague.jp/roster_detail/?PlayerID=5100000031
